vente_id,date_id,client_id,produit_id,quantite,prix_unitaire_vente,montant_total,nom_produit,categorie,prix_unitaire_produit,unite_mesure,origine,nom,prenom,genre,age,ville,statut_marital,date_complete,jour,mois,mois_nom,annee,trimestre
7303,1092,182,269,1,36.43,36.43,Pain Au Chocolat,Pâtisserie,87.79,Unité,Maroc,Ouazzani,Khadija,Femme,49,Rabat,Marié(E),2020-12-27,27,12,December,2020,4
7304,1351,943,901,9,222.45,2002.05,Poulet,Viandes,87.65,Bouteille,Maroc,Bouzid,Rachid,Homme,40,Marrakech,Célibataire,2021-09-12,12,9,September,2021,3
7305,1378,727,356,1,213.2,213.2,Bouilloire,Électroménager,34.51,Kg,Espagne,El Amrani,Hassan,Homme,52,Fès,Marié(E),2021-10-09,9,10,October,2021,4
7306,797,591,650,10,170.24,1702.4,Makrout,Pâtisserie,144.14,Unité,États-Unis,Benali,Youssef,Homme,45,Tanger,Célibataire,2020-03-07,7,3,March,2020,1
7307,466,559,376,10,486.29,4862.9,Oranges,Fruits,116.61,Unité,Espagne,Ouazzani,Khadija,Femme,35,Rabat,Marié(E),2019-04-11,11,4,April,2019,2
7308,588,26,576,10,63.82,638.2,Dentifrice,Hygiène,37.84,Unité,États-Unis,Toumi,Amina,Femme,59,Rabat,Célibataire,2019-08-11,11,8,August,2019,3
7309,276,535,805,4,275.03,1100.12,Mouton,Viandes,183.58,Kg,États-Unis,El Amrani,Hassan,Homme,20,Kenitra,Célibataire,2018-10-03,3,10,October,2018,4
7310,1679,303,610,7,33.51,234.57,Gel Douche,Hygiène,117.14,Litre,États-Unis,Kabbaj,Laila,Femme,26,Casablanca,Célibataire,2022-08-06,6,8,August,2022,3
7311,419,578,375,5,285.77,1428.85,Couscous,Épicerie,48.86,Kg,France,Maaroufi,Noura,Femme,20,Tanger,Marié(E),2019-02-23,23,2,February,2019,1
7312,1569,678,442,10,183.86,1838.6,Lessive,Produits Ménagers,37.9,Unité,Maroc,Boukhari,Hassan,Homme,60,Tanger,Marié(E),2022-04-18,18,4,April,2022,2
7313,57,13,816,10,392.43,3924.3,Pain Au Chocolat,Pâtisserie,81.51,Kg,Maroc,Boukhari,Youssef,Homme,47,Fès,Célibataire,2018-02-26,26,2,February,2018,1
7314,415,100,964,3,172.55,517.65,Melon,Fruits,21.91,Paquet,États-Unis,Kabbaj,Khadija,Femme,32,Rabat,Célibataire,2019-02-19,19,2,February,2019,1
7315,1434,279,975,2,171.69,343.38,Détergent,Produits Ménagers,160.56,Kg,Espagne,Benali,Rachid,Homme,40,Tanger,Célibataire,2021-12-04,4,12,December,2021,4
7316,189,163,455,5,272.29,1361.45,Bouilloire,Électroménager,153.48,Litre,France,Maaroufi,Soufiane,Homme,31,Agadir,Marié(E),2018-07-08,8,7,July,2018,3
7317,1191,347,339,9,438.08,3942.72,Carottes,Légumes,139.4,Bouteille,Maroc,Kabbaj,Soufiane,Homme,19,Casablanca,Marié(E),2021-04-05,5,4,April,2021,2
7318,1104,960,853,6,76.38,458.28,Sucre,Épicerie,36.7,Kg,Espagne,Kabbaj,Soufiane,Homme,61,Rabat,Marié(E),2021-01-08,8,1,January,2021,1
7319,1391,819,503,9,323.17,2908.53,Fraises,Fruits,121.36,Bouteille,Maroc,Benali,Rachid,Homme,59,Agadir,Marié(E),2021-10-22,22,10,October,2021,4
7320,227,640,991,1,256.18,256.18,Pois Chiches,Épicerie,90.95,Litre,France,Toumi,Khadija,Femme,51,Oujda,Célibataire,2018-08-15,15,8,August,2018,3
7321,412,797,567,4,174.95,699.8,Shampoing,Hygiène,62.37,Litre,France,Benali,Khadija,Femme,59,Casablanca,Célibataire,2019-02-16,16,2,February,2019,1
7322,998,994,595,5,414.88,2074.4,Poivrons,Légumes,29.97,Litre,Maroc,Toumi,Mohamed,Homme,34,Marrakech,Célibataire,2020-09-24,24,9,September,2020,3
7323,1967,797,783,2,435.23,870.46,Tomates,Légumes,16.31,Kg,Maroc,Benali,Khadija,Femme,59,Casablanca,Célibataire,2023-05-21,21,5,May,2023,2
7324,983,616,701,7,97.12,679.84,Yaourt,Produits Laitiers,157.57,Kg,Espagne,Maaroufi,Laila,Femme,30,Casablanca,Célibataire,2020-09-09,9,9,September,2020,3
7325,1094,843,345,10,192.53,1925.3,Poivrons,Légumes,99.71,Unité,États-Unis,Maaroufi,Noura,Femme,28,Tanger,Célibataire,2020-12-29,29,12,December,2020,4
7326,583,443,602,6,457.04,2742.24,Sucre,Épicerie,87.34,Bouteille,France,Ouazzani,Laila,Femme,61,Tanger,Célibataire,2019-08-06,6,8,August,2019,3
7327,942,384,796,1,292.99,292.99,Dentifrice,Hygiène,13.41,Unité,Maroc,Maaroufi,Amina,Femme,36,Fès,Marié(E),2020-07-30,30,7,July,2020,3
7328,407,857,346,9,114.4,1029.6,Lait,Produits Laitiers,139.49,Paquet,États-Unis,Benali,Noura,Femme,30,Casablanca,Célibataire,2019-02-11,11,2,February,2019,1
7329,1807,432,891,3,274.48,823.44,Bananes,Fruits,110.19,Paquet,États-Unis,El Fassi,Laila,Femme,20,Tanger,Célibataire,2022-12-12,12,12,December,2022,4
7330,929,461,56,2,218.91,437.82,Beurre,Produits Laitiers,107.17,Litre,Maroc,Kabbaj,Soufiane,Homme,42,Casablanca,Marié(E),2020-07-17,17,7,July,2020,3
7331,1799,653,129,3,97.52,292.56,Shampoing,Hygiène,150.41,Paquet,Espagne,Toumi,Youssef,Homme,43,Fès,Marié(E),2022-12-04,4,12,December,2022,4
7332,1208,111,650,5,457.48,2287.4,Makrout,Pâtisserie,144.14,Unité,États-Unis,Bouzid,Amina,Femme,64,Tanger,Célibataire,2021-04-22,22,4,April,2021,2
7333,1738,175,522,7,425.41,2977.87,Courgettes,Légumes,160.01,Bouteille,États-Unis,El Fassi,Fatima,Femme,29,Agadir,Célibataire,2022-10-04,4,10,October,2022,4
7334,179,434,559,9,379.96,3419.64,Beurre,Produits Laitiers,177.32,Unité,Maroc,Boukhari,Mohamed,Homme,34,Agadir,Marié(E),2018-06-28,28,6,June,2018,2
7335,1729,632,446,10,287.73,2877.3,Riz,Épicerie,166.47,Unité,États-Unis,El Amrani,Amina,Femme,55,Oujda,Célibataire,2022-09-25,25,9,September,2022,3
7336,1068,523,701,8,98.3,786.4,Yaourt,Produits Laitiers,157.57,Kg,Espagne,Maaroufi,Amina,Femme,62,Rabat,Marié(E),2020-12-03,3,12,December,2020,4
7337,1191,130,490,8,87.71,701.68,Fer À Repasser,Électroménager,192.51,Kg,États-Unis,Bouzid,Fatima,Femme,48,Rabat,Marié(E),2021-04-05,5,4,April,2021,2
7338,1170,41,473,3,63.39,190.17,Dattes,Fruits,153.17,Kg,Espagne,Benslimane,Laila,Femme,28,Tanger,Célibataire,2021-03-15,15,3,March,2021,1
7339,932,232,88,3,54.61,163.83,Lait,Boissons,134.11,Litre,Espagne,Bouzid,Hassan,Homme,42,Rabat,Célibataire,2020-07-20,20,7,July,2020,3
7340,1855,461,728,2,490.94,981.88,Dentifrice,Hygiène,9.98,Paquet,États-Unis,Kabbaj,Soufiane,Homme,42,Casablanca,Marié(E),2023-01-29,29,1,January,2023,1
7341,1576,830,505,7,57.34,401.38,Farine,Épicerie,154.27,Kg,France,Kabbaj,Rachid,Homme,61,Fès,Célibataire,2022-04-25,25,4,April,2022,2
7342,2019,62,241,3,474.38,1423.14,Dattes,Fruits,34.62,Litre,États-Unis,Kabbaj,Fatima,Femme,42,Oujda,Marié(E),2023-07-12,12,7,July,2023,3
7343,1008,685,397,9,477.61,4298.49,Fromage,Produits Laitiers,163.71,Bouteille,États-Unis,Maaroufi,Amina,Femme,46,Casablanca,Célibataire,2020-10-04,4,10,October,2020,4
7344,846,188,643,10,89.51,895.1,Eau Minérale,Boissons,81.59,Kg,Maroc,Boukhari,Mohamed,Homme,65,Kenitra,Célibataire,2020-04-25,25,4,April,2020,2
7345,1101,309,567,7,275.3,1927.1,Shampoing,Hygiène,62.37,Litre,France,Boukhari,Khadija,Femme,27,Casablanca,Marié(E),2021-01-05,5,1,January,2021,1
7346,1531,166,774,6,402.87,2417.22,Shampoing,Hygiène,94.15,Kg,Maroc,Benali,Laila,Femme,65,Rabat,Célibataire,2022-03-11,11,3,March,2022,1
7347,2103,765,425,1,348.73,348.73,Melon,Fruits,119.95,Litre,Espagne,El Amrani,Khadija,Femme,53,Marrakech,Célibataire,2023-10-04,4,10,October,2023,4
7348,1036,663,251,7,72.6,508.2,Pain Au Chocolat,Pâtisserie,90.81,Bouteille,Espagne,Benali,Noura,Femme,52,Agadir,Célibataire,2020-11-01,1,11,November,2020,4
7349,2078,937,745,5,415.47,2077.35,Détergent,Produits Ménagers,35.93,Bouteille,Maroc,Toumi,Hassan,Homme,59,Casablanca,Marié(E),2023-09-09,9,9,September,2023,3
7350,510,48,133,10,203.95,2039.5,Couscous,Épicerie,97.79,Paquet,Espagne,Benslimane,Noura,Femme,62,Agadir,Marié(E),2019-05-25,25,5,May,2019,2
7351,701,344,413,3,192.96,578.88,Lessive,Produits Ménagers,96.99,Litre,Espagne,Benali,Mohamed,Homme,60,Agadir,Célibataire,2019-12-02,2,12,December,2019,4
7352,649,181,871,1,238.35,238.35,Café,Boissons,112.17,Kg,France,Benali,Noura,Femme,59,Casablanca,Célibataire,2019-10-11,11,10,October,2019,4
7353,1089,577,221,7,130.43,913.01,Mouton,Viandes,65.47,Kg,France,Toumi,Rachid,Homme,48,Tanger,Célibataire,2020-12-24,24,12,December,2020,4
7354,143,769,349,10,23.53,235.3,Croissant,Pâtisserie,33.14,Unité,Espagne,Ouazzani,Laila,Femme,59,Agadir,Célibataire,2018-05-23,23,5,May,2018,2
7355,422,780,457,8,139.78,1118.24,Jus D’Orange,Boissons,138.71,Paquet,France,Boukhari,Hassan,Homme,64,Oujda,Célibataire,2019-02-26,26,2,February,2019,1
7356,818,238,550,3,264.93,794.79,Pastèque,Fruits,142.89,Kg,France,Ouazzani,Laila,Femme,43,Rabat,Célibataire,2020-03-28,28,3,March,2020,1
7357,522,890,466,5,379.51,1897.55,Eau Minérale,Boissons,36.95,Unité,France,Maaroufi,Fatima,Femme,37,Oujda,Célibataire,2019-06-06,6,6,June,2019,2
7358,1207,283,681,10,355.8,3558.0,Oignons,Légumes,64.94,Unité,États-Unis,Ouazzani,Hassan,Homme,58,Oujda,Célibataire,2021-04-21,21,4,April,2021,2
7359,634,380,335,6,50.78,304.68,Lait,Produits Laitiers,181.84,Paquet,États-Unis,El Fassi,Noura,Femme,43,Kenitra,Célibataire,2019-09-26,26,9,September,2019,3
7360,609,289,448,4,149.07,596.28,Yaourt,Produits Laitiers,176.06,Unité,Espagne,El Amrani,Khadija,Femme,57,Marrakech,Célibataire,2019-09-01,1,9,September,2019,3
7361,1099,133,953,5,235.82,1179.1,Savon,Hygiène,178.89,Bouteille,Maroc,Boukhari,Hassan,Homme,32,Rabat,Marié(E),2021-01-03,3,1,January,2021,1
7362,856,533,6,4,484.55,1938.2,Brioche,Pâtisserie,146.85,Unité,Maroc,Ouazzani,Amina,Femme,64,Marrakech,Célibataire,2020-05-05,5,5,May,2020,2
7363,577,817,415,8,422.49,3379.92,Poivrons,Légumes,110.82,Kg,États-Unis,El Amrani,Amina,Femme,32,Rabat,Célibataire,2019-07-31,31,7,July,2019,3
7364,2,714,686,10,34.5,345.0,Soda,Boissons,116.4,Unité,France,Boukhari,Amina,Femme,59,Agadir,Célibataire,2018-01-02,2,1,January,2018,1
7365,1197,697,347,8,127.07,1016.56,Fraises,Fruits,42.1,Litre,Maroc,Maaroufi,Amina,Femme,20,Kenitra,Célibataire,2021-04-11,11,4,April,2021,2
7366,787,313,293,1,414.91,414.91,Lessive,Produits Ménagers,116.39,Bouteille,France,Kabbaj,Amina,Femme,22,Fès,Célibataire,2020-02-26,26,2,February,2020,1
7367,597,811,758,5,139.07,695.35,Croissant,Pâtisserie,87.6,Bouteille,France,Boukhari,Hassan,Homme,63,Marrakech,Marié(E),2019-08-20,20,8,August,2019,3
7368,859,497,625,2,178.72,357.44,Pain Au Chocolat,Pâtisserie,38.94,Litre,États-Unis,El Amrani,Laila,Femme,47,Tanger,Marié(E),2020-05-08,8,5,May,2020,2
7369,1506,397,855,2,456.15,912.3,Ventilateur,Électroménager,108.61,Kg,Maroc,Benslimane,Noura,Femme,38,Marrakech,Célibataire,2022-02-14,14,2,February,2022,1
7370,1280,690,103,1,76.8,76.8,Eau Minérale,Boissons,38.45,Kg,Espagne,Boukhari,Laila,Femme,36,Rabat,Célibataire,2021-07-03,3,7,July,2021,3
7371,133,712,335,4,112.18,448.72,Lait,Produits Laitiers,181.84,Paquet,États-Unis,Maaroufi,Hassan,Homme,30,Oujda,Célibataire,2018-05-13,13,5,May,2018,2
7372,763,216,272,3,432.3,1296.9,Oignons,Légumes,141.39,Paquet,France,Kabbaj,Noura,Femme,49,Oujda,Célibataire,2020-02-02,2,2,February,2020,1
7373,1584,542,213,6,148.1,888.6,Détergent,Produits Ménagers,189.39,Bouteille,Espagne,Maaroufi,Youssef,Homme,38,Oujda,Marié(E),2022-05-03,3,5,May,2022,2
7374,1454,990,59,7,192.59,1348.13,Brioche,Pâtisserie,115.72,Bouteille,Maroc,Maaroufi,Hassan,Homme,50,Fès,Marié(E),2021-12-24,24,12,December,2021,4
7375,2165,214,10,3,447.9,1343.7,Poulet,Viandes,68.9,Litre,Maroc,Benali,Soufiane,Homme,51,Agadir,Célibataire,2023-12-05,5,12,December,2023,4
7376,2014,773,360,5,215.49,1077.45,Savon,Hygiène,62.41,Paquet,États-Unis,Benslimane,Youssef,Homme,36,Rabat,Célibataire,2023-07-07,7,7,July,2023,3
7377,1962,757,398,2,425.57,851.14,Fer À Repasser,Électroménager,13.16,Kg,France,Bouzid,Amina,Femme,18,Oujda,Célibataire,2023-05-16,16,5,May,2023,2
7378,1287,131,726,4,283.7,1134.8,Bœuf,Viandes,105.14,Litre,Maroc,Bouzid,Youssef,Homme,29,Fès,Marié(E),2021-07-10,10,7,July,2021,3
7379,407,583,796,1,252.93,252.93,Dentifrice,Hygiène,13.41,Unité,Maroc,Bouzid,Khadija,Femme,43,Oujda,Célibataire,2019-02-11,11,2,February,2019,1
7380,801,1000,347,8,180.82,1446.56,Fraises,Fruits,42.1,Litre,Maroc,Kabbaj,Soufiane,Homme,41,Oujda,Marié(E),2020-03-11,11,3,March,2020,1
7381,1778,864,754,5,288.55,1442.75,Eau Minérale,Boissons,74.74,Unité,États-Unis,Maaroufi,Youssef,Homme,33,Rabat,Célibataire,2022-11-13,13,11,November,2022,4
7382,1200,839,697,2,92.18,184.36,Shampoing,Hygiène,172.46,Litre,États-Unis,Benali,Rachid,Homme,24,Kenitra,Célibataire,2021-04-14,14,4,April,2021,2
7383,2028,592,441,6,351.17,2107.02,Couscous,Épicerie,12.04,Litre,Espagne,Bouzid,Laila,Femme,65,Oujda,Marié(E),2023-07-21,21,7,July,2023,3
7384,305,298,226,6,324.29,1945.74,Mouton,Viandes,198.87,Paquet,États-Unis,El Fassi,Fatima,Femme,49,Kenitra,Marié(E),2018-11-01,1,11,November,2018,4
7385,1791,530,993,1,19.65,19.65,Bœuf,Viandes,115.97,Bouteille,Maroc,Toumi,Fatima,Femme,54,Rabat,Marié(E),2022-11-26,26,11,November,2022,4
7386,993,681,333,3,238.29,714.87,Détergent,Produits Ménagers,129.49,Kg,États-Unis,Boukhari,Fatima,Femme,64,Fès,Célibataire,2020-09-19,19,9,September,2020,3
7387,762,292,924,3,118.28,354.84,Couscous,Épicerie,59.52,Litre,France,Toumi,Youssef,Homme,22,Agadir,Marié(E),2020-02-01,1,2,February,2020,1
7388,1558,671,620,1,278.69,278.69,Eau Minérale,Boissons,89.02,Litre,France,El Amrani,Fatima,Femme,21,Rabat,Marié(E),2022-04-07,7,4,April,2022,2
7389,379,306,157,4,343.74,1374.96,Eau De Javel,Produits Ménagers,146.14,Kg,États-Unis,El Amrani,Khadija,Femme,35,Marrakech,Marié(E),2019-01-14,14,1,January,2019,1
7390,1992,924,536,9,473.57,4262.13,Brioche,Pâtisserie,114.88,Kg,États-Unis,Benslimane,Rachid,Homme,20,Oujda,Célibataire,2023-06-15,15,6,June,2023,2
7391,1503,778,668,8,374.84,2998.72,Savon,Hygiène,12.98,Litre,France,Bouzid,Mohamed,Homme,37,Tanger,Marié(E),2022-02-11,11,2,February,2022,1
7392,633,738,443,2,419.94,839.88,Pain Au Chocolat,Pâtisserie,15.83,Paquet,États-Unis,El Amrani,Hassan,Homme,49,Marrakech,Célibataire,2019-09-25,25,9,September,2019,3
7393,345,482,177,4,89.8,359.2,Thé Vert,Boissons,59.45,Kg,France,Bouzid,Soufiane,Homme,47,Kenitra,Célibataire,2018-12-11,11,12,December,2018,4
7394,2158,656,902,7,48.84,341.88,Poulet,Viandes,25.76,Unité,Maroc,El Amrani,Laila,Femme,46,Oujda,Marié(E),2023-11-28,28,11,November,2023,4
7395,1395,816,852,10,443.28,4432.8,Soda,Boissons,155.62,Kg,États-Unis,Benali,Soufiane,Homme,59,Casablanca,Célibataire,2021-10-26,26,10,October,2021,4
7396,313,975,695,7,358.55,2509.85,Pain Au Chocolat,Pâtisserie,73.52,Unité,Maroc,El Amrani,Fatima,Femme,27,Marrakech,Marié(E),2018-11-09,9,11,November,2018,4
7397,305,119,847,10,372.68,3726.8,Makrout,Pâtisserie,29.75,Unité,États-Unis,Boukhari,Rachid,Homme,26,Oujda,Célibataire,2018-11-01,1,11,November,2018,4
7398,1943,997,906,6,250.36,1502.16,Mouton,Viandes,164.52,Unité,États-Unis,Toumi,Khadija,Femme,30,Casablanca,Célibataire,2023-04-27,27,4,April,2023,2
7399,1831,125,753,4,54.93,219.72,Poivrons,Légumes,108.01,Kg,Espagne,Bouzid,Soufiane,Homme,22,Tanger,Marié(E),2023-01-05,5,1,January,2023,1
7400,687,940,923,5,482.73,2413.65,Couscous,Épicerie,52.96,Paquet,États-Unis,El Amrani,Amina,Femme,35,Fès,Marié(E),2019-11-18,18,11,November,2019,4
7401,2121,388,458,5,182.01,910.05,Oignons,Légumes,129.43,Litre,Maroc,Bouzid,Laila,Femme,44,Tanger,Célibataire,2023-10-22,22,10,October,2023,4
7402,377,166,347,10,118.91,1189.1,Fraises,Fruits,42.1,Litre,Maroc,Benali,Laila,Femme,65,Rabat,Célibataire,2019-01-12,12,1,January,2019,1
7403,395,867,874,4,19.72,78.88,Eau Minérale,Boissons,108.77,Bouteille,Maroc,Bouzid,Amina,Femme,35,Marrakech,Marié(E),2019-01-30,30,1,January,2019,1
7404,1018,276,479,7,423.67,2965.69,Carottes,Légumes,96.96,Kg,France,Toumi,Amina,Femme,51,Casablanca,Marié(E),2020-10-14,14,10,October,2020,4
7405,1917,915,398,5,129.75,648.75,Fer À Repasser,Électroménager,13.16,Kg,France,Benali,Khadija,Femme,21,Oujda,Marié(E),2023-04-01,1,4,April,2023,2
7406,1210,73,838,3,194.04,582.12,Café,Boissons,49.3,Bouteille,États-Unis,El Fassi,Amina,Femme,59,Rabat,Marié(E),2021-04-24,24,4,April,2021,2
7407,109,337,772,8,176.32,1410.56,Gel Douche,Hygiène,59.99,Paquet,États-Unis,El Fassi,Rachid,Homme,39,Fès,Célibataire,2018-04-19,19,4,April,2018,2
7408,672,251,872,10,358.27,3582.7,Sucre,Épicerie,126.35,Paquet,Espagne,Toumi,Fatima,Femme,52,Kenitra,Célibataire,2019-11-03,3,11,November,2019,4
7409,658,789,120,5,43.5,217.5,Shampoing,Hygiène,184.54,Paquet,Espagne,Benslimane,Laila,Femme,60,Oujda,Marié(E),2019-10-20,20,10,October,2019,4
7410,1097,316,51,8,274.92,2199.36,Brioche,Pâtisserie,118.51,Litre,États-Unis,El Amrani,Hassan,Homme,65,Rabat,Célibataire,2021-01-01,1,1,January,2021,1
7411,2166,707,483,6,39.81,238.86,Liquide Vaisselle,Produits Ménagers,147.82,Paquet,France,El Fassi,Amina,Femme,19,Tanger,Marié(E),2023-12-06,6,12,December,2023,4
7412,1494,877,443,5,177.88,889.4,Pain Au Chocolat,Pâtisserie,15.83,Paquet,États-Unis,El Fassi,Youssef,Homme,35,Rabat,Marié(E),2022-02-02,2,2,February,2022,1
7413,1851,797,764,10,93.74,937.4,Lessive,Produits Ménagers,46.48,Paquet,Maroc,Benali,Khadija,Femme,59,Casablanca,Célibataire,2023-01-25,25,1,January,2023,1
7414,1402,26,837,5,157.0,785.0,Lentilles,Épicerie,95.5,Bouteille,Espagne,Toumi,Amina,Femme,59,Rabat,Célibataire,2021-11-02,2,11,November,2021,4
7415,1034,222,874,2,258.67,517.34,Eau Minérale,Boissons,108.77,Bouteille,Maroc,El Amrani,Rachid,Homme,52,Fès,Célibataire,2020-10-30,30,10,October,2020,4
7416,1203,852,599,5,449.65,2248.25,Thé Vert,Boissons,16.03,Bouteille,États-Unis,Benali,Youssef,Homme,42,Fès,Marié(E),2021-04-17,17,4,April,2021,2
7417,1795,19,690,1,11.23,11.23,Brioche,Pâtisserie,59.37,Unité,Maroc,Ouazzani,Laila,Femme,26,Kenitra,Célibataire,2022-11-30,30,11,November,2022,4
7418,2009,221,841,3,321.11,963.33,Oignons,Légumes,194.12,Bouteille,États-Unis,El Amrani,Khadija,Femme,41,Tanger,Marié(E),2023-07-02,2,7,July,2023,3
7419,1957,688,226,6,161.01,966.06,Mouton,Viandes,198.87,Paquet,États-Unis,Maaroufi,Hassan,Homme,60,Rabat,Marié(E),2023-05-11,11,5,May,2023,2
7420,1448,579,473,1,353.93,353.93,Dattes,Fruits,153.17,Kg,Espagne,Maaroufi,Laila,Femme,43,Tanger,Marié(E),2021-12-18,18,12,December,2021,4
7421,559,803,481,10,432.82,4328.2,Dattes,Fruits,125.37,Kg,Espagne,Maaroufi,Laila,Femme,45,Fès,Marié(E),2019-07-13,13,7,July,2019,3
7422,398,271,40,10,241.06,2410.6,Ventilateur,Électroménager,29.43,Litre,Maroc,El Amrani,Youssef,Homme,64,Agadir,Marié(E),2019-02-02,2,2,February,2019,1
7423,1909,384,315,4,228.54,914.16,Mouton,Viandes,177.91,Kg,États-Unis,Maaroufi,Amina,Femme,36,Fès,Marié(E),2023-03-24,24,3,March,2023,1
7424,1628,512,415,8,44.63,357.04,Poivrons,Légumes,110.82,Kg,États-Unis,Boukhari,Fatima,Femme,31,Kenitra,Marié(E),2022-06-16,16,6,June,2022,2
7425,1751,1000,249,7,109.17,764.19,Bœuf,Viandes,56.13,Bouteille,Espagne,Kabbaj,Soufiane,Homme,41,Oujda,Marié(E),2022-10-17,17,10,October,2022,4
7426,145,420,457,1,416.08,416.08,Jus D’Orange,Boissons,138.71,Paquet,France,Kabbaj,Fatima,Femme,22,Kenitra,Marié(E),2018-05-25,25,5,May,2018,2
7427,1481,292,879,4,341.86,1367.44,Farine,Épicerie,76.43,Bouteille,France,Toumi,Youssef,Homme,22,Agadir,Marié(E),2022-01-20,20,1,January,2022,1
7428,1104,914,305,10,283.42,2834.2,Brioche,Pâtisserie,106.64,Kg,Espagne,Maaroufi,Laila,Femme,44,Oujda,Célibataire,2021-01-08,8,1,January,2021,1
7429,30,81,703,6,153.65,921.9,Riz,Épicerie,61.13,Paquet,Espagne,El Amrani,Khadija,Femme,57,Agadir,Marié(E),2018-01-30,30,1,January,2018,1
7430,1505,840,700,3,212.52,637.56,Jus D’Orange,Boissons,33.35,Unité,France,Kabbaj,Youssef,Homme,55,Tanger,Célibataire,2022-02-13,13,2,February,2022,1
7431,114,16,355,4,32.7,130.8,Pommes De Terre,Légumes,198.98,Kg,Espagne,Maaroufi,Soufiane,Homme,65,Rabat,Marié(E),2018-04-24,24,4,April,2018,2
7432,1201,510,537,7,303.74,2126.18,Lessive,Produits Ménagers,16.09,Bouteille,Maroc,Boukhari,Noura,Femme,50,Rabat,Marié(E),2021-04-15,15,4,April,2021,2
7433,1695,374,971,5,120.98,604.9,Lessive,Produits Ménagers,126.22,Litre,Espagne,Benslimane,Soufiane,Homme,63,Marrakech,Marié(E),2022-08-22,22,8,August,2022,3
7434,1920,26,50,3,166.7,500.1,Eau De Javel,Produits Ménagers,157.61,Bouteille,France,Toumi,Amina,Femme,59,Rabat,Célibataire,2023-04-04,4,4,April,2023,2
7435,1506,919,699,9,101.0,909.0,Fer À Repasser,Électroménager,144.16,Unité,Maroc,Bouzid,Hassan,Homme,18,Oujda,Célibataire,2022-02-14,14,2,February,2022,1
7436,1,70,187,5,338.45,1692.25,Fraises,Fruits,27.8,Bouteille,États-Unis,El Amrani,Soufiane,Homme,39,Kenitra,Célibataire,2018-01-01,1,1,January,2018,1
7437,848,692,727,10,492.82,4928.2,Mouton,Viandes,35.66,Kg,Espagne,Boukhari,Laila,Femme,31,Oujda,Marié(E),2020-04-27,27,4,April,2020,2
7438,644,206,292,2,95.94,191.88,Thé Vert,Boissons,118.66,Kg,États-Unis,El Amrani,Soufiane,Homme,65,Rabat,Célibataire,2019-10-06,6,10,October,2019,4
7439,1389,195,873,1,81.96,81.96,Bouilloire,Électroménager,169.3,Bouteille,France,Toumi,Mohamed,Homme,54,Rabat,Célibataire,2021-10-20,20,10,October,2021,4
7440,442,50,320,9,455.49,4099.41,Café,Boissons,8.27,Paquet,Espagne,El Fassi,Fatima,Femme,50,Fès,Célibataire,2019-03-18,18,3,March,2019,1
7441,916,71,800,3,462.2,1386.6,Shampoing,Hygiène,129.8,Paquet,Espagne,El Amrani,Fatima,Femme,45,Kenitra,Marié(E),2020-07-04,4,7,July,2020,3
7442,427,756,610,4,240.65,962.6,Gel Douche,Hygiène,117.14,Litre,États-Unis,Boukhari,Noura,Femme,36,Casablanca,Marié(E),2019-03-03,3,3,March,2019,1
7443,1976,901,719,5,409.11,2045.55,Thé Vert,Boissons,117.8,Litre,États-Unis,Benslimane,Amina,Femme,62,Rabat,Marié(E),2023-05-30,30,5,May,2023,2
7444,972,887,94,8,191.41,1531.28,Dattes,Fruits,48.91,Unité,Espagne,Boukhari,Khadija,Femme,36,Tanger,Marié(E),2020-08-29,29,8,August,2020,3
7445,1555,207,721,2,223.04,446.08,Dentifrice,Hygiène,49.63,Unité,Maroc,Bouzid,Noura,Femme,42,Rabat,Marié(E),2022-04-04,4,4,April,2022,2
7446,597,207,341,9,344.12,3097.08,Poulet,Viandes,11.98,Unité,Maroc,Bouzid,Noura,Femme,42,Rabat,Marié(E),2019-08-20,20,8,August,2019,3
7447,253,997,857,9,227.78,2050.02,Couscous,Épicerie,86.89,Unité,France,Toumi,Khadija,Femme,30,Casablanca,Célibataire,2018-09-10,10,9,September,2018,3
7448,661,384,791,2,372.15,744.3,Croissant,Pâtisserie,41.2,Bouteille,France,Maaroufi,Amina,Femme,36,Fès,Marié(E),2019-10-23,23,10,October,2019,4
7449,932,980,200,8,499.85,3998.8,Lait,Produits Laitiers,163.44,Kg,Maroc,El Amrani,Youssef,Homme,32,Fès,Célibataire,2020-07-20,20,7,July,2020,3
7450,1896,555,178,7,140.41,982.87,Fraises,Fruits,59.42,Paquet,France,Boukhari,Amina,Femme,45,Kenitra,Célibataire,2023-03-11,11,3,March,2023,1
7451,88,177,247,8,211.5,1692.0,Yaourt,Produits Laitiers,19.1,Unité,Maroc,Ouazzani,Rachid,Homme,20,Oujda,Marié(E),2018-03-29,29,3,March,2018,1
7452,485,389,51,7,379.58,2657.06,Brioche,Pâtisserie,118.51,Litre,États-Unis,Kabbaj,Hassan,Homme,31,Rabat,Célibataire,2019-04-30,30,4,April,2019,2
7453,1572,488,987,2,97.34,194.68,Courgettes,Légumes,187.59,Unité,France,El Amrani,Laila,Femme,31,Agadir,Célibataire,2022-04-21,21,4,April,2022,2
7454,118,779,51,5,20.86,104.3,Brioche,Pâtisserie,118.51,Litre,États-Unis,Benali,Noura,Femme,19,Agadir,Célibataire,2018-04-28,28,4,April,2018,2
